shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold,revenue,kelas
Dell Official Partner,Dell Vostro 3400 [Ci7-1165G7-8-512-NVD-W10-OHS-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/2/17/94792eaa-1276-49c4-8abc-3ac6316e54c4.jpg,https://www.tokopedia.com/dellid/dell-vostro-3400-ci7-1165g7-8-512-nvd-w10-ohs-blk-dell-official,2,4,13499000,5.0,4,53996000,Atas
Dell Official Partner,Dell Inspiron 3501 [Ci7-1165G7-8-512-NVD-W10-OHS-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/2/17/214bf5ba-a802-4fd6-94d2-78ee9bdc39e0.jpg,https://www.tokopedia.com/dellid/dell-inspiron-3501-ci7-1165g7-8-512-nvd-w10-ohs-blk-dell-official,4,0,13499000,5.0,4,53996000,Atas
Dell Official Partner,Dell Inspiron 5502 [Ci5-1135G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2020/11/17/007759ed-10d1-4f65-a104-f809184722e7.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5502-ci5-1135g7-8-512-nvd-w10-ohs-slv-dell-official,3,2,13499000,5.0,5,67495000,Atas
Dell Official Partner,Dell Windows Server 2019 Standard,https://images.tokopedia.net/img/product-1/2020/5/29/45209017/45209017_820b93c5-2e6b-4632-81dd-b30a49ca5d07_900_900,https://www.tokopedia.com/dellid/dell-windows-server-2019-standard,0,0,13500000,-,0,0,Atas
Dell Official Partner,Dell Monitor Ultrasharp U3421WE,https://images.tokopedia.net/img/VqbcmM/2021/3/18/c3524aca-f79a-406b-9773-20492f8625f3.jpg,https://www.tokopedia.com/dellid/dell-monitor-ultrasharp-u3421we,0,0,13600000,-,1,13600000,Atas
Dell Official Partner,Dell Vostro 5402 [Ci5-1135G7-8-256-NVD-W10P-GRY] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_fd3df54d-7b45-48eb-8213-cfd187c032c0.jpg,https://www.tokopedia.com/dellid/dell-vostro-5402-ci5-1135g7-8-256-nvd-w10p-gry-dell-official,8,3,13699000,5.0,11,150689000,Atas
Dell Official Partner,Dell Vostro 3681SFF [Ci7-10700-8-512-UMA-W10-Dell E2219HN],https://images.tokopedia.net/img/VqbcmM/2021/6/5/4c02190f-bfd1-47d0-aea4-5b51e9e48d7b.jpg,https://www.tokopedia.com/dellid/dell-vostro-3681sff-ci7-10700-8-512-uma-w10-dell-e2219hn,4,3,13799000,5.0,11,151789000,Atas
Dell Official Partner,Dell G3 3590 [Ci5-9300H-8-512-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/7/24/45209017/45209017_b9ee35ae-0310-406f-aa40-c58de3b02d68_900_900,https://www.tokopedia.com/dellid/dell-g3-3590-ci5-9300h-8-512-nvd-w10-blk-dell-official,3,4,13799000,5.0,3,41397000,Atas
Dell Official Partner,Dell Inspiron 5491 [Ci5-10210U-8-512-NVD-W10] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/11/45209017/45209017_641776ec-b842-43e8-becb-e063b4ce2da7_900_900,https://www.tokopedia.com/dellid/dell-inspiron-5491-ci5-10210u-8-512-nvd-w10-dell-indonesia-grey,5,8,13799000,5.0,10,137990000,Atas
Dell Official Partner,Dell Inspiron 5406 [Ci5-1135G7-8-512-NVD-W10-OHS-GRY] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/2/27/22f17e72-a577-4018-9272-ecf748ec5798.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5406-ci5-1135g7-8-512-nvd-w10-ohs-gry-dell-official,3,3,13999000,5.0,11,153989000,Atas
Dell Official Partner,Dell Inspiron 5593 [Ci7-1065G7-8-512-NVD-W10-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/9/9/45209017/45209017_1b5fbb93-716c-4348-b404-ef9497ff37b3_900_900,https://www.tokopedia.com/dellid/dell-inspiron-5593-ci7-1065g7-8-512-nvd-w10-slv-dell-official,3,7,13999000,5.0,8,111992000,Atas
Dell Official Partner,Dell Inspiron 5391 [Ci7-10510U-8-512-NVD-W10-SLV] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/10/45209017/45209017_5094bbe4-6040-4d5d-8be7-bbb987fd958c_900_900,https://www.tokopedia.com/dellid/dell-inspiron-5391-ci7-10510u-8-512-nvd-w10-slv-dell-indonesia,4,11,13999000,5.0,12,167988000,Atas
Dell Official Partner,Dell Inspiron AIO 5400 [Ci7-1165G7-8-256+1T-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/be888244-5a0a-4bb6-ab9b-06ccaef5da71.jpg,https://www.tokopedia.com/dellid/dell-inspiron-aio-5400-ci7-1165g7-8-256-1t-nvd-w10-blk-dell-official,6,5,14299000,5.0,13,185887000,Atas
Dell Official Partner,Dell Inspiron 5301 [Ci5-1135G7-8-512-NVD-W10-OHS-FP-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/6/5/-1/-1_5c0dbcc3-32d9-44a4-af95-0203c2bff747.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5301-ci5-1135g7-8-512-nvd-w10-ohs-fp-slv-dell-official,8,1,14399000,5.0,17,244783000,Atas
Dell Official Partner,Dell Inspiron 5406 [Ci5-1135G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/1/20/bf0cee96-b4f7-4b6d-b325-cc50357ad90f.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5406-ci5-1135g7-8-512-nvd-w10-ohs-slv-dell-official,3,4,14399000,5.0,3,43197000,Atas
Dell Official Partner,Dell G3-3579 [Ci7-8750H-4+16-2T-NVD-W10] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/8/21/45209017/45209017_9cd363e7-8538-40ca-bc69-f5f0752c0e81_900_900,https://www.tokopedia.com/dellid/dell-g3-3579-ci7-8750h-4-16-2t-nvd-w10-dell-indonesia-biru,8,9,14400000,5.0,14,201600000,Atas
Dell Official Partner,Dell Inspiron 5490 [Ci7-10510U-8-512-NVD-W10-SLV] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/11/45209017/45209017_815d473a-802b-41aa-badb-0d39564a5204_900_900,https://www.tokopedia.com/dellid/dell-inspiron-5490-ci7-10510u-8-512-nvd-w10-slv-dell-indonesia,4,5,14499000,5.0,10,144990000,Atas
Dell Official Partner,Dell Inspiron 7490 [Ci5-10210U-8-256-UMA-W10-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/6/5/-1/-1_988adba1-ef5b-4ed5-a9ed-c1d6b10dbd61.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7490-ci5-10210u-8-256-uma-w10-slv-dell-official,5,5,14999000,5.0,10,149990000,Atas
Dell Official Partner,Dell Inspiron 5502 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_49c6d049-2bd1-4ea9-812d-c9543db0cca5.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5502-ci7-1165g7-8-512-nvd-w10-ohs-slv-dell-official,14,12,14999000,5.0,25,374975000,Atas
Dell Official Partner,Dell Vostro 5490 [Ci7-10510U-8-512-NVD-W10-GRY] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2020/11/6/c681c651-058f-41f5-9907-508d8e17a6a8.jpg,https://www.tokopedia.com/dellid/dell-vostro-5490-ci7-10510u-8-512-nvd-w10-gry-dell-official,1,0,14999000,5.0,1,14999000,Atas
Dell Official Partner,Dell Inspiron 5491 [Ci7-10510U-8-512-NVD-W10-T] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/11/45209017/45209017_7c541a64-62a6-48fa-8ce1-bd51dadb315a_900_900,https://www.tokopedia.com/dellid/dell-inspiron-5491-ci7-10510u-8-512-nvd-w10-t-dell-indonesia-grey,12,12,14999000,5.0,24,359976000,Atas
Dell Official Partner,Dell G5-5590 [Ci5-9300H-8-128+1T-NVD-W10-BLK] DELL INDONESIA,https://images.tokopedia.net/img/VqbcmM/2021/6/5/195661ad-9642-4f1b-a0e0-8b4207f98d3a.jpg,https://www.tokopedia.com/dellid/dell-g5-5590-ci5-9300h-8-128-1t-nvd-w10-blk-dell-indonesia,4,10,15199000,5.0,10,151990000,Atas
Dell Official Partner,Dell Latitude 3410 [Ci5-10210U-8-256-NVD-W10P-BLK-3YR] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/2/1/67baf696-e728-495c-b590-c0e259fb19ac.jpg,https://www.tokopedia.com/dellid/dell-latitude-3410-ci5-10210u-8-256-nvd-w10p-blk-3yr-dell-official,0,2,15200000,-,1,15200000,Atas
Dell Official Partner,Dell Vostro 5490 [Ci7-10510U-8-512-NVD-W10P-GRY] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/27/45209017/45209017_6eaec849-6270-4e09-b0ee-b743fb287a0a_900_900,https://www.tokopedia.com/dellid/dell-vostro-5490-ci7-10510u-8-512-nvd-w10p-gry-dell-indonesia,1,2,15249000,5.0,2,30498000,Atas
Dell Official Partner,Dell Optiplex 5480 AIO [Ci5-10500T-8-1T-UMA-W10P-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_749f8145-11e0-403e-b9e7-7f7a947b59c7.jpg,https://www.tokopedia.com/dellid/dell-optiplex-5480-aio-ci5-10500t-8-1t-uma-w10p-blk-dell-official,3,1,15499000,5.0,4,61996000,Atas
Dell Official Partner,Dell Inspiron 5402 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/1/9/41d3ca9b-6088-4f6b-83cf-931317108336.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5402-ci7-1165g7-8-512-nvd-w10-ohs-slv-dell-official,8,6,15499000,5.0,11,170489000,Atas
Dell Official Partner,Dell G5-5505 [R5-4600H-8-512-AMD RX-W10] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_465e6482-8b02-4243-87ce-d9f6fc06c8c4.jpg,https://www.tokopedia.com/dellid/dell-g5-5505-r5-4600h-8-512-amd-rx-w10-dell-official,1,3,15599000,5.0,1,15599000,Atas
Dell Official Partner,Dell G3 3500 [Ci7-10750H-8GB-512GB-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2020/10/26/88d6f58b-61fa-4b5d-a425-5ebc317047ee.jpg,https://www.tokopedia.com/dellid/dell-g3-3500-ci7-10750h-8gb-512gb-nvd-w10-blk-dell-official,0,4,15599000,-,1,15599000,Atas
Dell Official Partner,Dell Latitude 3410 [Ci5-10210U-16-1T-NVD-W10P-BLK-1YR] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/3/6/b67aa316-e1a7-4251-8f79-646eccce1ce4.jpg,https://www.tokopedia.com/dellid/dell-latitude-3410-ci5-10210u-16-1t-nvd-w10p-blk-1yr-dell-official,1,0,15700000,5.0,1,15700000,Atas
Dell Official Partner,Dell Inspiron AIO 5400 [Ci7-1165G7-16-256+1T-NVD-W10-BLK-T],https://images.tokopedia.net/img/VqbcmM/2021/6/5/8ba33a28-6e19-4a8c-8ec0-7448df54ce08.jpg,https://www.tokopedia.com/dellid/dell-inspiron-aio-5400-ci7-1165g7-16-256-1t-nvd-w10-blk-t,4,1,15899000,5.0,7,111293000,Atas
Dell Official Partner,Dell Inspiron 5301 [Ci7-1165G7-8-512-NVD-W10-OHS-FP-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/6/5/-1/-1_0713b4ba-55d6-4ea2-84ef-1fb0484cf0bc.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5301-ci7-1165g7-8-512-nvd-w10-ohs-fp-slv-dell-official,23,12,15899000,4.9,35,556465000,Atas
Dell Official Partner,Dell Inspiron 7591 [Ci5-9300H-8-256-NVD-W10-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/830a6711-4384-43e2-b74b-72a4362b0f82.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7591-ci5-9300h-8-256-nvd-w10-slv-dell-official,2,2,15999000,4.5,2,31998000,Atas
Dell Official Partner,Dell Inspiron 5406 [Ci7-1165G7-8-512-NVD-W10-OHS-GRY] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/1/20/170bb7ce-9291-4fb6-af62-ab86dcd4126b.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5406-ci7-1165g7-8-512-nvd-w10-ohs-gry-dell-official,10,12,15999000,4.9,16,255984000,Atas
Dell Official Partner,Dell Inspiron 7490 [Ci5-10210U-8-512-NVD-W10-SLV] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/28/45209017/45209017_41e8c69d-8981-4ed2-86b6-13789ff78b3a_900_900,https://www.tokopedia.com/dellid/dell-inspiron-7490-ci5-10210u-8-512-nvd-w10-slv-dell-indonesia,0,0,16199000,-,1,16199000,Atas
Dell Official Partner,Dell Inspiron 5406 [Ci7-1165G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/1/20/9f68b100-c156-4f15-bf3f-2a2af9c3001b.jpg,https://www.tokopedia.com/dellid/dell-inspiron-5406-ci7-1165g7-8-512-nvd-w10-ohs-slv-dell-official,3,6,16499000,5.0,6,98994000,Atas
Dell Official Partner,Dell Inspiron 3671MT [Ci7-9700-8-256+1T-NVD-W10-E2219HN] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/8/8/45209017/45209017_3a75438f-0302-41bd-83a0-55b3972816a6_900_900,https://www.tokopedia.com/dellid/dell-inspiron-3671mt-ci7-9700-8-256-1t-nvd-w10-e2219hn-dell-official,1,1,16599000,5.0,1,16599000,Atas
Dell Official Partner,Dell Inspiron 3881 MT [Ci7-10700-8-512-NVD-W10-DELL E2219HN],https://images.tokopedia.net/img/VqbcmM/2021/4/24/17a749d9-1fe5-4951-b8c5-17a988933175.jpg,https://www.tokopedia.com/dellid/dell-inspiron-3881-mt-ci7-10700-8-512-nvd-w10-dell-e2219hn,0,1,16699000,-,2,33398000,Atas
Dell Official Partner,Dell Inspiron AIO 5490 [Ci7-10510U-16-256+1T-NVD-W10-BLK-TS] OFFICIAL,https://images.tokopedia.net/img/product-1/2020/5/12/45209017/45209017_67427bdb-92b1-4cd2-bb2f-fa83e021d1d7_900_900,https://www.tokopedia.com/dellid/dell-inspiron-aio-5490-ci7-10510u-16-256-1t-nvd-w10-blk-ts-official,2,1,16699000,5.0,3,50097000,Atas
Dell Official Partner,Dell G7-7588 [Ci7-8750H-8-1T+8-NVD-UBT-WHT] DELL INDONESIA,https://images.tokopedia.net/img/VqbcmM/2020/10/16/7d9f2278-5cac-4942-946b-cc516d2f45dd.jpg,https://www.tokopedia.com/dellid/dell-g7-7588-ci7-8750h-8-1t-8-nvd-ubt-wht-dell-indonesia,1,8,16799000,4.0,3,50397000,Atas
Dell Official Partner,Dell Inspiron 3881 MT [Ci7-10700F-16-512-NVD-W10-NON MONITOR],https://images.tokopedia.net/img/VqbcmM/2021/1/9/cc8c7ddf-386f-432e-b6e0-a1e647f684d2.jpg,https://www.tokopedia.com/dellid/dell-inspiron-3881-mt-ci7-10700f-16-512-nvd-w10-non-monitor,1,0,16999000,5.0,1,16999000,Atas
Dell Official Partner,Dell G5-5590 [Ci7-9750H-8-256+1T-NVD-W10-BLK] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/13/45209017/45209017_a4a201a1-b412-4ced-ac6a-8f5c409943b7_900_900,https://www.tokopedia.com/dellid/dell-g5-5590-ci7-9750h-8-256-1t-nvd-w10-blk-dell-indonesia,10,9,16999000,5.0,15,254985000,Atas
Dell Official Partner,Dell Inspiron 7391 [Ci5-10210U-8-512-UMA-W10-BLK-FHD-T],https://images.tokopedia.net/img/product-1/2020/1/10/45209017/45209017_e2a93f45-f9f4-4170-a454-119e79ea0b60_900_900,https://www.tokopedia.com/dellid/dell-inspiron-7391-ci5-10210u-8-512-uma-w10-blk-fhd-t,1,4,16999000,5.0,2,33998000,Atas
Dell Official Partner,Dell Vostro 5391 [Ci7-10510U-8-512-NVD-W10P-GRY] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/9/1/45209017/45209017_3745b96c-3739-4574-bdb3-d3f434c59395_900_900,https://www.tokopedia.com/dellid/dell-vostro-5391-ci7-10510u-8-512-nvd-w10p-gry-dell-official,1,0,17299000,5.0,1,17299000,Atas
Dell Official Partner,Dell Latitude 3410 [ i7-10510U-8-512-NVD-W10P-BLK-3YR] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_702d7f21-4ef4-4974-acea-bb65ce2d3a59.jpg,https://www.tokopedia.com/dellid/dell-latitude-3410-i7-10510u-8-512-nvd-w10p-blk-3yr-dell-official,3,1,17500000,5.0,4,70000000,Atas
Dell Official Partner,Dell G3 3500 [Ci7-10750H-8GB-512GB-GTX1660Ti-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/5/27/c16a622c-4b0e-48fa-a9c1-caf7181a9c68.jpg,https://www.tokopedia.com/dellid/dell-g3-3500-ci7-10750h-8gb-512gb-gtx1660ti-w10-blk-dell-official,1,0,17999000,5.0,1,17999000,Atas
Dell Official Partner,Dell Inspiron 3881 MT [Ci7-10700F-16-512-NVD-W10-Dell E2219HN],https://images.tokopedia.net/img/VqbcmM/2020/10/15/5568a1e1-f371-4440-becb-97fc21920c65.jpg,https://www.tokopedia.com/dellid/dell-inspiron-3881-mt-ci7-10700f-16-512-nvd-w10-dell-e2219hn,5,5,17999000,4.2,8,143992000,Atas
Dell Official Partner,Dell Latitude 3390 [Ci5-8250U-16-512-UMA-W10P-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/5/5/45209017/45209017_c9069a43-d165-423e-a95a-2a16cb28d461_900_900,https://www.tokopedia.com/dellid/dell-latitude-3390-ci5-8250u-16-512-uma-w10p-blk-dell-official,1,0,18100000,5.0,1,18100000,Atas
Dell Official Partner,Dell Vostro 5402 [Ci7-1165G7-16-512-NVD-W10P-GRY] DELL OFFICIAL,https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_f3ef1bf4-059c-4aec-9997-5a9a42a0211b.jpg,https://www.tokopedia.com/dellid/dell-vostro-5402-ci7-1165g7-16-512-nvd-w10p-gry-dell-official,5,6,18299000,5.0,9,164691000,Atas
Dell Official Partner,Dell Inspiron 7400 [Ci5-1135G7-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/c7694211-607c-4392-ad26-325f97a5e718.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7400-ci5-1135g7-8-512-nvd-w10-ohs-slv-dell-official,0,1,18499000,-,0,0,Atas
Dell Official Partner,Dell Inspiron 7591 [Ci7-9750H-8-256-NVD-W10-SLV] DELL INDONESIA,https://images.tokopedia.net/img/VqbcmM/2021/6/5/7025c406-59d9-4af7-b685-14a0a9d1075c.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7591-ci7-9750h-8-256-nvd-w10-slv-dell-indonesia,3,8,18499000,5.0,4,73996000,Atas
Dell Official Partner,Dell Inspiron 7306 [Ci5-1135G7-8-512-UMA-W10-OHS-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/415c3388-44b4-4447-ab94-aa869a80a494.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7306-ci5-1135g7-8-512-uma-w10-ohs-blk-dell-official,1,3,19499000,5.0,2,38998000,Atas
Dell Official Partner,Dell Latitude 3410 [i7-10510U-8-1T SSD-NVD-W10P-BLK-3YR] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/2/23/8e05d98f-eccf-462b-8ce6-2f2367794a3e.jpg,https://www.tokopedia.com/dellid/dell-latitude-3410-i7-10510u-8-1t-ssd-nvd-w10p-blk-3yr-dell-official,0,0,19500000,-,1,19500000,Atas
Dell Official Partner,Dell G5-5590 [Ci7-9750H-8-256+1T-NVD GTX1660Ti-W10-BLK] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/13/45209017/45209017_dee282a5-e8e0-42fd-8bb1-042cf5d16261_900_900,https://www.tokopedia.com/dellid/dell-g5-5590-ci7-9750h-8-256-1t-nvd-gtx1660ti-w10-blk-dell-indonesia,2,5,19699000,5.0,4,78796000,Atas
Dell Official Partner,Dell Inspiron 7391 [Ci7-10510U-8-512-UMA-W10-BLK-FHD-T],https://images.tokopedia.net/img/product-1/2020/1/10/45209017/45209017_74059070-e909-418c-801e-3047e6cc23b9_900_900,https://www.tokopedia.com/dellid/dell-inspiron-7391-ci7-10510u-8-512-uma-w10-blk-fhd-t,0,1,19899000,-,3,59697000,Atas
Dell Official Partner,Dell G5-5500 [Ci7-10750H-8-512-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2020/10/28/00722b43-0d4f-4449-9dbd-6bd13168a25b.jpg,https://www.tokopedia.com/dellid/dell-g5-5500-ci7-10750h-8-512-nvd-w10-blk-dell-official,1,2,19999000,5.0,1,19999000,Atas
Dell Official Partner,Dell Inspiron 7490 [Ci7-10510U-16-512-NVD-W10-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/3/14/45209017/45209017_0bc60bd0-91ed-4e46-819a-6faed6c85c53_900_900,https://www.tokopedia.com/dellid/dell-inspiron-7490-ci7-10510u-16-512-nvd-w10-slv-dell-official,1,6,19999000,5.0,5,99995000,Atas
Dell Official Partner,Dell Inspiron 7501 [Ci7-10750H-8-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/366a9e2f-56d9-4388-b0e6-913b9f11f31b.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7501-ci7-10750h-8-512-nvd-w10-ohs-slv-dell-official,0,3,20199000,-,0,0,Atas
Dell Official Partner,Dell Inspiron 7590 [Ci7-9750H-8-512-NVD-W10-BLK] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/13/45209017/45209017_1d0ef9ae-fa3a-4330-a7f8-fe409b50178d_900_900,https://www.tokopedia.com/dellid/dell-inspiron-7590-ci7-9750h-8-512-nvd-w10-blk-dell-indonesia,2,11,20999000,5.0,3,62997000,Atas
Dell Official Partner,Dell Inspiron 7400 [Ci7-1165G7-16-512-NVD-W10-OHS-SLV] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/9f2f2c4f-8b4d-460d-a411-5a77ec932489.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7400-ci7-1165g7-16-512-nvd-w10-ohs-slv-dell-official,1,1,21499000,5.0,1,21499000,Atas
Dell Official Partner,Dell G5-5505 [R9-4900H-16-512-AMD RX-W10] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/233df06f-eeac-444e-94b8-c4dd907ba689.jpg,https://www.tokopedia.com/dellid/dell-g5-5505-r9-4900h-16-512-amd-rx-w10-dell-official,0,0,21699000,-,0,0,Atas
Dell Official Partner,Dell G5-5000 MT [Ci7-10700F-16-512-NVD-W10-Dell SE2417HGX],https://images.tokopedia.net/img/attachment/2021/6/5/-1/-1_204f97aa-073c-409b-bca9-1ecd5e939eef.jpg,https://www.tokopedia.com/dellid/dell-g5-5000-mt-ci7-10700f-16-512-nvd-w10-dell-se2417hgx,3,1,22100000,5.0,4,88400000,Atas
Dell Official Partner,Dell Inspiron 7391 [Ci7-10510U-16-512-UMA-W10-BLK-UHD-T] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/5/12/45209017/45209017_a58ea820-242c-4568-aa9a-c5a70b0f27e5_900_900,https://www.tokopedia.com/dellid/dell-inspiron-7391-ci7-10510u-16-512-uma-w10-blk-uhd-t-dell-official,0,0,22499000,-,2,44998000,Atas
Dell Official Partner,Dell G5-5500 [Ci7-10750H-16-512-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/1/9/796ee66d-2a8c-4651-a24d-d9c52ae43587.jpg,https://www.tokopedia.com/dellid/dell-g5-5500-ci7-10750h-16-512-nvd-w10-blk-dell-official,2,0,22999000,5.0,2,45998000,Atas
Dell Official Partner,Dell G5-5590 [Ci7-9750H-16-512-NVD-W10-BLK] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/13/45209017/45209017_567c32fc-1d8d-4390-b6da-d544782d98af_900_900,https://www.tokopedia.com/dellid/dell-g5-5590-ci7-9750h-16-512-nvd-w10-blk-dell-indonesia,11,23,22999000,5.0,18,413982000,Atas
Dell Official Partner,Dell Inspiron 7306 [Ci7-1165G7-16-512-UMA-W10-OHS-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/3/25/d532c013-8aeb-4008-8bee-ef8363c367e1.jpg,https://www.tokopedia.com/dellid/dell-inspiron-7306-ci7-1165g7-16-512-uma-w10-ohs-blk-dell-official,4,0,23499000,5.0,5,117495000,Atas
Dell Official Partner,Dell G7-7500 [Ci7-10750H-8-512-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/6/5/0994cd18-1c13-4734-acc5-877302fefe43.jpg,https://www.tokopedia.com/dellid/dell-g7-7500-ci7-10750h-8-512-nvd-w10-blk-dell-official,1,8,23499000,5.0,1,23499000,Atas
Dell Official Partner,Dell G5-5500 [Ci7-10750H-32-512-NVD-W10-BLK] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/5/5/bd17d2be-4a0e-44b5-a0a8-f43b454230d0.jpg,https://www.tokopedia.com/dellid/dell-g5-5500-ci7-10750h-32-512-nvd-w10-blk-dell-official,1,0,24899000,5.0,1,24899000,Atas
Dell Official Partner,Dell XPS 13 9370 [Ci7-8550U-8-256-UMA-W10P-FHD-SLV] DELL INDONESIA,https://images.tokopedia.net/img/product-1/2020/1/13/45209017/45209017_1633429d-bf19-4a45-b37a-d0497eb2312d_900_900,https://www.tokopedia.com/dellid/dell-xps-13-9370-ci7-8550u-8-256-uma-w10p-fhd-slv-dell-indonesia,0,4,24999000,-,1,24999000,Atas
Dell Official Partner,Dell Latitude 5401 [Ci7-9850H-16-512-W10PRO] DELL OFFICIAL,https://images.tokopedia.net/img/product-1/2020/5/28/45209017/45209017_b91a894d-ab1b-4df8-a30e-36198d20685b_900_900,https://www.tokopedia.com/dellid/dell-latitude-5401-ci7-9850h-16-512-w10pro-dell-official,1,0,25300000,5.0,2,50600000,Atas
Dell Official Partner,Dell Latitude 5410 [Ci7- 10810U-16-512-AMD-W10PRO] DELL OFFICIAL,https://images.tokopedia.net/img/VqbcmM/2021/3/12/58cf0bff-0520-44bd-a626-9a4f1a1c7874.jpg,https://www.tokopedia.com/dellid/dell-latitude-5410-ci7-10810u-16-512-amd-w10pro-dell-official,0,0,25500000,-,1,25500000,Atas
Dell Official Partner,Dell G5-5000 MT [Ci7-10700F-16-1T-NVD-W10-NON MONITOR],https://images.tokopedia.net/img/VqbcmM/2021/4/19/23b0dcbf-abcd-4a85-8326-94f631627301.jpg,https://www.tokopedia.com/dellid/dell-g5-5000-mt-ci7-10700f-16-1t-nvd-w10-non-monitor,1,0,26099000,5.0,4,104396000,Atas
