shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold
Asus Official Store,ASUS VivoBook A516JP-FHD5121 Slate Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/ac81aa6c-43ff-47f6-b04c-0e9be93eccff.jpg,https://www.tokopedia.com/asus/asus-vivobook-a516jp-fhd5121-slate-grey,0,2,10299000,,0
Asus Official Store,ASUS Notebook A516JA-HD3122 Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/4/15/40b5a487-1e3e-4c1e-8c9a-e2b2ab40d8e6.jpg,https://www.tokopedia.com/asus/asus-notebook-a516ja-hd3122-transparent-silver,5,4,7299000,5.0,6
Asus Official Store,ASUS VivoBook M413DA-VIPS751 Black,https://images.tokopedia.net/img/VqbcmM/2021/6/11/64fbba35-0eb5-4685-b522-c01275b097c5.jpg,https://www.tokopedia.com/asus/asus-vivobook-m413da-vips751-black,3,3,10349000,5.0,4
Asus Official Store,ASUS ZenBook Duo 14 UX482EG-KA551IPS Celestial Blue,https://images.tokopedia.net/img/VqbcmM/2021/6/11/30a172fd-e71e-4d63-a991-f3c9ec103a66.jpg,https://www.tokopedia.com/asus/asus-zenbook-duo-14-ux482eg-ka551ips-celestial-blue,2,4,20399000,5.0,3
Asus Official Store,ASUS VivoBook A416JP-EK5121TS Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/4/15/b4a7df76-3b65-478b-8f99-738ab7b35caa.jpg,https://www.tokopedia.com/asus/asus-vivobook-a416jp-ek5121ts-transparent-silver,4,8,10299000,5.0,7
Asus Official Store,ASUS ZenBook UX325EA-EG551TS Pine Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/11/add026b2-2b73-461f-a67c-51742ddf2683.jpg,https://www.tokopedia.com/asus/asus-zenbook-ux325ea-eg551ts-pine-grey,1,0,13999000,5.0,2
Asus Official Store,ASUS VivoBook K413EQ-EB552TS - Indie Black,https://images.tokopedia.net/img/VqbcmM/2021/6/3/679f228d-8b65-4862-a6a6-9a0d2f8ae76d.jpg,https://www.tokopedia.com/asus/asus-vivobook-k413eq-eb552ts-indie-black,3,2,11749000,5.0,6
Asus Official Store,ASUS ZenBook UX325EA-OLED751 Pine Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/11/032dee3c-16ec-4007-b2fd-0c6dd36e4b00.jpg,https://www.tokopedia.com/asus/asus-zenbook-ux325ea-oled751-pine-grey,0,1,17999000,,1
Asus Official Store,ASUS Notebook A413EP-VIPS752 Dreamy Silver,https://images.tokopedia.net/img/VqbcmM/2021/4/15/abd36999-a6f2-4dfc-a31d-cc687e77e3e2.jpg,https://www.tokopedia.com/asus/asus-notebook-a413ep-vips752-dreamy-silver,1,3,12699000,5.0,2
Asus Official Store,ASUS Zenbook Flip UX363EA-EM701TS - Pine Grey,https://images.tokopedia.net/img/VqbcmM/2021/3/26/469f0948-23ad-44cc-b957-7379a323ce83.jpg,https://www.tokopedia.com/asus/asus-zenbook-flip-ux363ea-em701ts-pine-grey,1,2,20899000,5.0,1
Asus Official Store,ASUS VivoBook 14 K413EA-AM551IPS Indie Black,https://images.tokopedia.net/img/VqbcmM/2021/6/11/9875c21b-51f0-4fc1-a63f-34abc3096fed.jpg,https://www.tokopedia.com/asus/asus-vivobook-14-k413ea-am551ips-indie-black,12,9,10599000,5.0,17
Asus Official Store,ASUS Zenbook Flip UX363EA-EM501TS Pine Grey,https://images.tokopedia.net/img/VqbcmM/2021/3/26/655d9b3d-ff24-4334-922b-a00de5b8fe78.jpg,https://www.tokopedia.com/asus/asus-zenbook-flip-ux363ea-em501ts-pine-grey,1,7,17299000,4.0,2
Asus Official Store,ASUS VivoBook S14 S433EQ-EB551TS Resolute Red,https://images.tokopedia.net/img/VqbcmM/2021/6/11/5a133394-8cd1-47d6-b8b3-73a1c977c6c1.jpg,https://www.tokopedia.com/asus/asus-vivobook-s14-s433eq-eb551ts-resolute-red,1,0,12399000,5.0,1
Asus Official Store,ASUS VivoBook K413EQ-EB752TS,https://images.tokopedia.net/img/VqbcmM/2021/6/11/4c064059-c825-464a-816d-ed8ffc7490a4.jpg,https://www.tokopedia.com/asus/asus-vivobook-k413eq-eb752ts,1,0,13549000,2.0,1
Asus Official Store,ASUS VivoBook K413EQ-EB551TS Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/3/f8fa1d6a-255e-4610-9461-42dac85864e8.jpg,https://www.tokopedia.com/asus/asus-vivobook-k413eq-eb551ts-transparent-silver,2,3,11749000,4.5,4
Asus Official Store,ASUS ZenBook UX325EA-EG552TS Lilac Mist,https://images.tokopedia.net/img/VqbcmM/2021/6/11/e89cf20f-1d25-4085-ae26-9b8af8bba815.jpg,https://www.tokopedia.com/asus/asus-zenbook-ux325ea-eg552ts-lilac-mist,3,5,13999000,5.0,4
Asus Official Store,ASUS TUF Gaming A15 FX506II-R75TB6T-O Fortress Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/3/b877d473-794d-4e2f-8f6f-abd8ebcfb9c3.jpg,https://www.tokopedia.com/asus/asus-tuf-gaming-a15-fx506ii-r75tb6t-o-fortress-gray,1,15,14699000,5.0,1
Asus Official Store,ASUS TUF Gaming A15 FX506IV-R9R6B6T-O Fortress Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/3/21a96024-fb36-45aa-9eee-8c0d1a7844a3.jpg,https://www.tokopedia.com/asus/asus-tuf-gaming-a15-fx506iv-r9r6b6t-o-fortress-gray,0,3,20399000,,0
Asus Official Store,ASUS TUF Gaming F15 FX506LI-I75TB6T-O Fortress Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/3/a5df747d-5fb1-4fab-88a7-bff2e7a7758b.jpg,https://www.tokopedia.com/asus/asus-tuf-gaming-f15-fx506li-i75tb6t-o-fortress-gray,0,5,15499000,,0
Asus Official Store,ASUS TUF Gaming F15 FX506LI-I55TB6T-O Fortress Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/11/6080f3ea-0b77-44ef-8599-5e2b833e4a58.jpg,https://www.tokopedia.com/asus/asus-tuf-gaming-f15-fx506li-i55tb6t-o-fortress-gray,1,1,13599000,5.0,1
Asus Official Store,ASUS TUF Gaming F15 FX506LH-I565B6T Fortress Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/11/2d4b8cf3-2441-4c2d-a725-51fe0cc02f6a.jpg,https://www.tokopedia.com/asus/asus-tuf-gaming-f15-fx506lh-i565b6t-fortress-gray,0,4,12999000,,1
Asus Official Store,ASUS ROG Zephyrus G14 GA401II-R75TA8G Eclipse Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/3/276bb48b-3b34-453e-86df-e677f0bc3b24.jpg,https://www.tokopedia.com/asus/asus-rog-zephyrus-g14-ga401ii-r75ta8g-eclipse-gray,3,8,18299000,5.0,4
Asus Official Store,ASUS TUF A15 FX506IH-R565B6T Fortress Gray,https://images.tokopedia.net/img/VqbcmM/2021/6/3/76b2414c-63dc-4ee1-ad45-e9af174ff81f.jpg,https://www.tokopedia.com/asus/asus-tuf-a15-fx506ih-r565b6t-fortress-gray,13,27,12699000,5.0,20
Asus Official Store,ASUS VivoBook S14 M433IA-EB704TS Black Metal,https://images.tokopedia.net/img/VqbcmM/2021/6/11/572dd56a-78b1-4aee-bf6b-bff4a1bdec2a.jpg,https://www.tokopedia.com/asus/asus-vivobook-s14-m433ia-eb704ts-black-metal,0,6,11299000,,2
Asus Official Store,ASUS VivoBook Ultra 14 K413EA-AM353TS Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/3/b9655784-2f33-47b6-a001-aebae29c5105.jpg,https://www.tokopedia.com/asus/asus-vivobook-ultra-14-k413ea-am353ts-transparent-silver,0,0,8699000,,0
Asus Official Store,ASUS Business Notebook A416EP-FHD352 Slate Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/ec72e277-f3bf-4a71-a841-5a904be8d09d.jpg,https://www.tokopedia.com/asus/asus-business-notebook-a416ep-fhd352-slate-grey,4,10,7899000,5.0,4
Asus Official Store,ASUS VivoBook 14 K413EQ-EB752IPS Indie Black,https://images.tokopedia.net/img/VqbcmM/2021/6/3/97322773-a184-4399-935e-ca56b8edd210.jpg,https://www.tokopedia.com/asus/asus-vivobook-14-k413eq-eb752ips-indie-black,1,1,13799000,5.0,2
Asus Official Store,ASUS ZenBook UX425EA-BM551TS Pine Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/d9861748-2649-4548-bb1f-2359d1d5ebd9.jpg,https://www.tokopedia.com/asus/asus-zenbook-ux425ea-bm551ts-pine-grey,1,1,14499000,5.0,2
Asus Official Store,ASUS VivoBook 14 K413JP-VIPS551 Transparant Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/3/19408930-75dc-407a-b244-9a0406a66d39.jpg,https://www.tokopedia.com/asus/asus-vivobook-14-k413jp-vips551-transparant-silver,2,1,11299000,5.0,3
Asus Official Store,ASUS VivoBook A416JA-FHD322 Slate Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/11/595ebac8-6b0f-4aff-b48c-93027295548f.jpg,https://www.tokopedia.com/asus/asus-vivobook-a416ja-fhd322-slate-grey,1,0,7099000,5.0,3
Asus Official Store,ASUS Notebook A413EP-VIPS753 Cobalt Blue,https://images.tokopedia.net/img/VqbcmM/2021/6/11/c80a8856-bc7d-4928-a5b4-996fc60246bd.jpg,https://www.tokopedia.com/asus/asus-notebook-a413ep-vips753-cobalt-blue,3,4,12699000,5.0,5
