shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold
MSI Official Store,MSI GF75 10SDR [9S7-17F312-608] i7-10750H 8GB 512GB GTX1660Ti 6GB,https://images.tokopedia.net/img/VqbcmM/2021/2/12/bcf877f6-e329-4580-8cb0-d2c69bd9e054.jpg,https://www.tokopedia.com/msi-official/msi-gf75-10sdr-9s7-17f312-608-i7-10750h-8gb-512gb-gtx1660ti-6gb,21,6,15999000,4.9,32
MSI Official Store,MSI Summit B15 A11MT [9S7-155237-245] i5-1135G7 8GB 512GB iRIS Xe,https://images.tokopedia.net/img/VqbcmM/2021/2/12/8ca09c38-9eb9-4c25-ba84-1ff89c4dc531.jpg,https://www.tokopedia.com/msi-official/msi-summit-b15-a11mt-9s7-155237-245-i5-1135g7-8gb-512gb-iris-xe,0,2,15999000,,5
MSI Official Store,MSI Prestige 14 EVO [9S7-14C412-469] i5-1135G7 16GB 512GB iRis Xe W10,https://images.tokopedia.net/img/VqbcmM/2021/4/25/67d61d8e-fb83-4536-9520-58a8c7c67625.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-evo-9s7-14c412-469-i5-1135g7-16gb-512gb-iris-xe-w10,1,7,15999000,5,1
MSI Official Store,MSI GL65 Leopard 10SDK [9S7-16U722-426] i7 10750H 512GB GTX1660Ti 6GB,https://images.tokopedia.net/img/product-1/2020/7/20/28197332/28197332_319575bf-5339-491f-82b5-c01b359acc8a_800_800,https://www.tokopedia.com/msi-official/msi-gl65-leopard-10sdk-9s7-16u722-426-i7-10750h-512gb-gtx1660ti-6gb,17,12,16499000,4.9,26
MSI Official Store,MSI GF65 Thin 10UE [9S7-16W212-202] i5-10200H 16G 512GB RTX3060 6GB,https://images.tokopedia.net/img/VqbcmM/2021/2/12/5734e7ac-f4bf-45b9-89e8-fd4092f3a5ed.jpg,https://www.tokopedia.com/msi-official/msi-gf65-thin-10ue-9s7-16w212-202-i5-10200h-16g-512gb-rtx3060-6gb,45,59,17499000,4.8,66
MSI Official Store,MSI GL65 Leopard 10SEK [9S7-16U722-423] i7-10750H 512GB RTX2060 6GB,https://images.tokopedia.net/img/product-1/2020/7/20/28197332/28197332_172bebae-09f6-4285-87d9-7b9dd3510022_800_800,https://www.tokopedia.com/msi-official/msi-gl65-leopard-10sek-9s7-16u722-423-i7-10750h-512gb-rtx2060-6gb,19,38,18499000,4.9,24
MSI Official Store,MSI PRESTIGE 14 A11SCX [9S7-14C413-230] i7-1185G7 512GB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/19bd624f-0a46-47f1-9b0a-b102b53c41ce.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-a11scx-9s7-14c413-230-i7-1185g7-512gb-gtx1650-4gb,8,11,19999000,4.8,16
MSI Official Store,MSI Prestige 14 A11SCX [9S7-14C412-232] i7-1185G7 16GB 512 GTX1650 4G,https://images.tokopedia.net/img/VqbcmM/2020/10/26/bdc5d1aa-fe1b-4aa7-bd7b-f8f65d5639bd.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-a11scx-9s7-14c412-232-i7-1185g7-16gb-512-gtx1650-4g,9,24,19999000,4.8,14
MSI Official Store,MSI Prestige 14 A11SCX [9S7-14C412-232],https://images.tokopedia.net/img/VqbcmM/2020/12/7/5d536ea5-79a6-4d49-9f9d-fe43901471a4.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-a11scx-9s7-14c412-232,1,3,19999000,5,1
MSI Official Store,MSI GL65 9SFK [9S7-16U142-470] - i7-9750H 16GB 512GB RTX2070 8GB W10,https://images.tokopedia.net/img/VqbcmM/2020/10/13/b6b4592d-8644-49d9-be9c-ae0a94ff7985.jpg,https://www.tokopedia.com/msi-official/msi-gl65-9sfk-9s7-16u142-470-i7-9750h-16gb-512gb-rtx2070-8gb-w10,59,52,20500000,5,76
MSI Official Store,MSI PRESTIGE 14 A11SCX [9S7-14C412-448] i7-1185G7 16GB 1TB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2021/5/12/cf4effa3-842e-4e10-95a5-094ff0dc87e2.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-a11scx-9s7-14c412-448-i7-1185g7-16gb-1tb-gtx1650-4gb,0,2,20999000,,18
MSI Official Store,"MSI Summit E13 Flip [9S7-13P211-066] i7-1185G7 512GB iRis Xe 13.4"" W10",https://images.tokopedia.net/img/VqbcmM/2021/4/8/dab4f106-19ac-4c70-882f-282856e0570c.jpg,https://www.tokopedia.com/msi-official/msi-summit-e13-flip-9s7-13p211-066-i7-1185g7-512gb-iris-xe-13-4-w10,2,3,20999000,5,4
MSI Official Store,MSI PRESTIGE 14 A11SCX [9S7-14C412-449] i7-1185G7 16GB 1TB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2021/3/16/9b85eff6-c32c-4332-a8c2-f049a515174f.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-a11scx-9s7-14c412-449-i7-1185g7-16gb-1tb-gtx1650-4gb,1,0,20999000,5,2
MSI Official Store,MSI PRESTIGE 15 A11SCX [9S7-16S611-233] i7-1185G7 16GB 1TB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/130c5fc3-03c2-48dc-8ed0-011e1c4b16e0.jpg,https://www.tokopedia.com/msi-official/msi-prestige-15-a11scx-9s7-16s611-233-i7-1185g7-16gb-1tb-gtx1650-4gb,19,15,21999000,4.9,24
MSI Official Store,MSI PRESTIGE 15 A11SCX [9S7-16S612-234] i7-1185G7 16GB 1TB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/cb668a09-0306-47c3-99b1-e865a7c0b491.jpg,https://www.tokopedia.com/msi-official/msi-prestige-15-a11scx-9s7-16s612-234-i7-1185g7-16gb-1tb-gtx1650-4gb,7,13,21999000,4.9,9
MSI Official Store,MSI GP66 Leopard 10UE [9S7-154222-278] i7 10870H 16GB 512GB RTX3060 6G,https://images.tokopedia.net/img/VqbcmM/2021/3/16/4135d02e-3ae0-407d-89d4-4668a7e2b2d2.jpg,https://www.tokopedia.com/msi-official/msi-gp66-leopard-10ue-9s7-154222-278-i7-10870h-16gb-512gb-rtx3060-6g,73,79,24499000,5,91
MSI Official Store,MSI Summit E14 A11SCST [9S7-14C424-229] i7-1185G7 1TB GTX1650Ti 4GB,https://images.tokopedia.net/img/VqbcmM/2020/12/9/aa2214e2-10fd-4a9a-bd78-337d61aa0cd1.jpg,https://www.tokopedia.com/msi-official/msi-summit-e14-a11scst-9s7-14c424-229-i7-1185g7-1tb-gtx1650ti-4gb,2,5,24999000,5,3
